ms,red,ir,ratio,adcAvg,ratioSlope,AI
779311585,48,57,0.8421,1090,-0.0009,55
779365660,47,59,0.7966,1087,-0.0001,55
779421613,48,58,0.8276,1084,-0.0004,55
779475612,50,61,0.8197,1091,-0.0008,50
779529613,48,59,0.8136,1092,-0.0009,50
779583613,47,59,0.7966,1087,-0.0015,50
779638613,46,59,0.7797,1089,-0.0013,45
779695613,51,63,0.8095,1097,-0.0013,45
779749613,47,59,0.7966,1088,-0.0013,45
779803613,46,57,0.807,1082,-0.0013,45
779857613,47,58,0.8103,1086,-0.0014,45
779911613,46,56,0.8214,1089,-0.0008,45
779965613,46,56,0.8214,1086,-0.0006,45
780021591,49,58,0.8448,1083,-0.0004,50
780075593,46,58,0.7931,1090,0,50
780130754,48,56,0.8571,1088,0.0021,55
780184612,47,58,0.8103,1083,0.0009,55
780238613,43,56,0.7679,1085,0.0004,50
780294417,47,59,0.7966,1092,-0.0005,50
780348613,47,58,0.8103,1089,-0.0004,50
780403613,45,56,0.8036,1082,0.0001,45
780457613,43,53,0.8113,1085,-0.0001,50
780511613,45,55,0.8182,1088,0,55
780565613,44,55,0.8,1082,0.0002,55
780621619,47,61,0.7705,1081,0.0005,55
780676612,45,56,0.8036,1087,0.0004,55
780730613,44,53,0.8302,1084,0.0002,55
780784834,45,56,0.8036,1081,0.0002,55
780838591,50,59,0.8475,1080,0.0002,55
780892612,44,55,0.8,1087,0.0002,55
780948613,46,55,0.8364,1083,0.0003,50
781002613,45,55,0.8182,1081,0.0003,50
781057613,40,51,0.7843,1082,0.0001,45
781111613,41,50,0.82,1082,-0.0001,45
781165613,40,50,0.8,1077,-0.0001,45
781221417,41,52,0.7885,1075,-0.0007,45
781275613,43,52,0.8269,1081,-0.0005,45
781330613,40,51,0.7843,1081,-0.0003,45
781384613,42,51,0.8235,1073,0.0001,45
781439587,41,50,0.82,1074,-0.0001,45
781493613,44,54,0.8148,1081,-0.0002,40
781549667,41,54,0.7593,1077,0.0004,40
781603591,39,51,0.7647,1076,0.0009,45
781657593,42,51,0.8235,1077,0.0007,45
781711656,41,48,0.8542,1076,0.0001,45
781765613,41,48,0.8542,1072,-0.0001,45
781819613,41,48,0.8542,1067,-0.0002,50
781875612,39,49,0.7959,1074,-0.0002,50
781929613,38,46,0.8261,1072,-0.0002,50
781984613,34,42,0.8095,1066,-0.0002,50
782038612,39,47,0.8298,1069,-0.0002,50
782092613,38,46,0.8261,1074,-0.0002,50
782148613,40,50,0.8,1074,-0.0001,50
782202613,42,50,0.84,1067,0,50
782257612,39,50,0.78,1076,-0.0001,55
782311613,38,45,0.8444,1072,0.0004,50
782366270,36,46,0.7826,1065,-0.0001,55
782420591,39,45,0.8667,1063,0.001,50
782476708,40,43,0.9302,1067,0.0025,55
782530612,36,42,0.8571,1065,0.002,55
782584612,40,42,0.9524,1059,0.0002,60
782638612,36,42,0.8571,1062,-0.0009,55
782692613,40,45,0.8889,1068,-0.0021,55
782748615,36,42,0.8571,1064,-0.0024,50
782802613,36,42,0.8571,1061,-0.0024,50
782856613,38,44,0.8636,1066,-0.0025,50
782911613,36,40,0.9,1068,-0.0026,55
782965613,37,42,0.881,1061,-0.0028,50
783019613,36,40,0.9,1057,-0.0029,55
783076613,36,42,0.8571,1068,-0.0028,50
783131125,37,39,0.9487,1058,-0.0026,55
783184593,37,42,0.881,1058,-0.0024,55
783238591,39,42,0.9286,1059,-0.0017,55
783292660,42,40,1.05,1064,-0.0003,60
783348387,38,39,0.9744,1060,0.0013,55
783403582,38,42,0.9048,1058,0.0019,55
783457583,39,41,0.9512,1064,0.0038,55
783511583,39,39,1,1065,0.0055,55
783566613,39,42,0.9286,1060,0.0055,55
783620613,36,38,0.9474,1059,0.0042,55
783676613,39,40,0.975,1065,0.0039,55
783730613,37,37,1,1060,0.0023,55
783784613,39,40,0.975,1056,0.0015,55
783839614,39,41,0.9512,1061,0.0007,50
783893614,38,40,0.95,1066,0.0001,45
783950395,39,40,0.975,1057,-0.0005,45
784006251,39,43,0.907,1061,-0.0005,45
784060613,39,39,1,1065,-0.0008,45
784114612,38,40,0.95,1062,-0.0008,45
784168613,39,41,0.9512,1058,-0.0008,45
784222613,40,44,0.9091,1065,-0.0009,45
784279613,39,41,0.9512,1067,-0.0006,45
784333612,40,42,0.9524,1062,-0.0005,50
784387613,41,42,0.9762,1063,-0.001,50
784441613,38,40,0.95,1068,-0.0012,50
784495612,42,41,1.0244,1065,0,50
784551416,38,38,1,1059,0.0005,50
784605613,40,45,0.8889,1070,-0.0009,50
784660004,42,44,0.9545,1069,-0.0005,50
784714613,44,46,0.9565,1067,-0.0006,50
784768587,42,43,0.9767,1062,-0.0007,50
784822667,41,45,0.9111,1067,0.0003,50
784878613,42,42,1,1069,0.0001,50
784933613,45,43,1.0465,1063,-0.0007,55
784987613,41,43,0.9535,1067,-0.0007,55
785041613,45,44,1.0227,1072,-0.001,55
785095613,42,44,0.9545,1072,-0.0011,55
785149612,47,49,0.9592,1068,-0.001,55
785205613,43,45,0.9556,1071,-0.0011,50
785259613,41,42,0.9762,1071,-0.001,55
785313613,42,44,0.9545,1068,-0.0009,50
785368613,43,44,0.9773,1064,-0.0008,50
785422613,44,46,0.9565,1070,-0.0008,50
785479008,42,44,0.9545,1076,-0.001,45
785532591,45,48,0.9375,1070,-0.0011,45
785587691,44,46,0.9565,1068,-0.0017,50
785641615,44,47,0.9362,1074,-0.0024,45
785695612,47,48,0.9792,1072,-0.0013,45
785749613,50,49,1.0204,1070,-0.0004,50
785805581,46,49,0.9388,1077,-0.0001,50
785860615,44,47,0.9362,1078,0.0004,45
785914614,46,49,0.9388,1074,0.0001,50
785968614,48,48,1,1071,0.0001,50
786023614,46,47,0.9787,1076,0.0007,45
786079417,43,44,0.9773,1074,0.0005,45
786133613,46,48,0.9583,1068,0.0008,40
786187613,45,46,0.9783,1073,0.0008,40
786241595,46,48,0.9583,1077,0.0008,40
786295593,19,21,0.9048,1075,0.0008,40
786349591,49,53,0.9245,1076,0.0008,45
786405613,50,51,0.9804,1078,0.0008,40
786459686,48,53,0.9057,1080,0.0005,45
786513613,48,52,0.9231,1077,0.0004,50
786567612,49,51,0.9608,1075,0.0004,50
786621613,48,51,0.9412,1082,0.0004,50
786675613,49,50,0.98,1083,0.0007,50
786731613,47,51,0.9216,1074,0.0005,50
786786582,47,48,0.9792,1075,0.0005,50
786840583,47,48,0.9792,1079,-0.0001,50
786894583,44,47,0.9362,1080,0,55
786949583,49,53,0.9245,1075,0.0001,50
787005711,47,50,0.94,1082,0.0001,50
787060593,48,51,0.9412,1082,0.0007,55
787114591,48,52,0.9231,1078,0.0011,55
787169583,51,55,0.9273,1083,0.0015,60
787223583,50,53,0.9434,1086,0.0015,60
787278581,51,56,0.9107,1085,0.0018,60
787334583,55,56,0.9821,1081,0.0017,60
787389581,54,52,1.0385,1088,0.0016,60
787443583,49,51,0.9608,1082,0.0017,60
787497583,49,51,0.9608,1077,0.0016,60
787552583,49,52,0.9423,1078,0.0018,55
787608585,51,51,1,1084,0.0022,55
787663581,49,53,0.9245,1079,0.0019,60
787718583,48,53,0.9057,1080,0.0016,55
787774593,50,54,0.9259,1087,0.0011,55
787828585,48,52,0.9231,1085,0.0011,55
787882639,52,60,0.8667,1088,-0.0003,50
787938583,50,54,0.9259,1091,-0.0011,50
787993581,52,58,0.8966,1088,-0.0005,55
788047583,53,57,0.9298,1085,-0.0006,55
788101583,50,53,0.9434,1082,-0.0006,50
788155582,53,54,0.9815,1087,-0.001,55
788211386,51,51,1,1083,-0.0016,55
788266581,49,53,0.9245,1081,-0.0016,55
788320581,52,54,0.963,1088,-0.0017,55
788374613,50,53,0.9434,1090,-0.0019,55
788428581,52,55,0.9455,1086,-0.0018,55
788482613,51,56,0.9107,1085,-0.0017,55
788538591,50,54,0.9259,1092,-0.0017,55
788593276,50,54,0.9259,1091,-0.0018,60
788648613,52,56,0.9286,1086,-0.0018,60
788702613,54,63,0.8571,1098,-0.0026,60
788757583,53,55,0.9636,1091,-0.0023,60
788813420,49,51,0.9608,1083,-0.0019,55
788868582,50,52,0.9615,1085,-0.0015,60
788922613,51,55,0.9273,1091,-0.0015,60
788976613,50,53,0.9434,1086,-0.0005,60
789030613,52,53,0.9811,1083,0.0003,65
789084613,52,54,0.963,1084,-0.0006,60
789140613,55,55,1,1091,-0.0015,60
789194613,54,58,0.931,1087,-0.0014,60
789248613,51,54,0.9444,1084,-0.001,60
789303585,52,58,0.8966,1092,-0.0002,60
789357593,48,52,0.9231,1093,-0.0002,60
789412674,52,55,0.9455,1083,-0.0001,60
789468613,49,52,0.9423,1084,-0.0001,60
789522613,48,53,0.9057,1090,0,60
789576613,51,52,0.9808,1084,0,55
789630760,50,53,0.9434,1079,0,50
789685613,48,51,0.9412,1084,0,45
789741615,48,52,0.9231,1086,0,45
789795613,49,53,0.9245,1082,0.0003,50
789849613,52,55,0.9455,1082,0.0002,55
789903613,51,56,0.9107,1090,-0.0002,50
789958612,52,55,0.9455,1088,-0.0004,50
790012613,49,53,0.9245,1083,-0.0004,50
790069216,44,50,0.88,1085,-0.0012,45
790123591,48,52,0.9231,1087,-0.002,45
790178622,46,49,0.9388,1078,-0.0017,45
790232612,49,53,0.9245,1078,-0.0007,45
790287582,47,51,0.9216,1086,-0.0006,40
790343583,50,54,0.9259,1086,-0.0004,40
790398581,50,52,0.9615,1080,-0.001,40
790452615,50,54,0.9259,1085,-0.001,40
790506615,50,52,0.9615,1088,-0.0011,40
790561583,50,53,0.9434,1084,-0.0011,40
790615612,50,55,0.9091,1083,-0.0011,40
790671613,49,49,1,1088,-0.0011,40
790725613,48,50,0.96,1082,-0.0011,40
790779613,51,51,1,1077,-0.001,45
790834585,49,51,0.9608,1080,-0.0008,40
790888593,45,47,0.9574,1084,-0.0006,35
790944477,47,49,0.9592,1078,-0.0005,40
790998613,46,48,0.9583,1076,-0.0002,35
791053613,50,52,0.9615,1085,0,40
791107613,46,49,0.9388,1086,0.0002,40
791161613,47,52,0.9038,1085,0.0005,40
791215613,19,51,0.3725,1083,-0.0074,35
791272613,53,56,0.9464,1091,-0.0075,35
791327611,51,53,0.9623,1083,-0.008,40
791381610,50,47,1.0638,1080,-0.0096,40
791436580,47,48,0.9792,1085,-0.0101,35
791490610,49,50,0.98,1084,-0.0103,40
791544613,49,52,0.9423,1079,-0.0104,40
791600593,28,30,0.9333,1081,-0.0102,40
791654591,49,51,0.9608,1086,-0.0103,40
791709613,48,50,0.96,1081,-0.0104,40
791763613,50,52,0.9615,1079,-0.0104,40
791818613,50,54,0.9259,1087,-0.0104,40
791874613,49,51,0.9608,1086,-0.0105,45
791929613,51,55,0.9273,1083,-0.0106,45
791983613,52,57,0.9123,1090,-0.0109,40
792037613,52,53,0.9811,1090,-0.0107,40
792091581,50,53,0.9434,1084,-0.0108,40
792145613,47,50,0.94,1078,-0.011,35
792202613,52,52,1,1085,-0.0103,40
792256613,49,51,0.9608,1085,-0.0096,40
792311135,48,55,0.8727,1086,-0.0025,40
792364593,48,51,0.9412,1080,-0.0024,40
792418591,49,52,0.9423,1086,-0.0021,40
792474613,50,53,0.9434,1085,-0.0008,45
792528613,49,51,0.9608,1082,-0.0006,45
792582613,52,54,0.963,1084,-0.0005,45
792636613,52,54,0.963,1092,-0.0006,50
792690613,50,55,0.9091,1091,-0.0005,50
792745613,48,52,0.9231,1085,-0.0003,55
792801613,52,56,0.9286,1092,-0.0003,55
792856613,51,52,0.9808,1087,-0.0003,55
792910613,48,52,0.9231,1081,-0.0003,55
792964613,48,51,0.9412,1081,-0.0003,55
793019613,51,53,0.9623,1090,-0.0002,60
793075613,48,52,0.9231,1085,-0.0001,60
793129615,51,52,0.9808,1082,-0.0001,60
793183593,51,55,0.9273,1086,-0.0003,65
793238613,54,53,1.0189,1091,0.0005,60
793292613,51,54,0.9444,1087,-0.0001,65
793347582,51,55,0.9273,1087,-0.0006,60
793403613,54,58,0.931,1097,0.0003,65
793458582,50,52,0.9615,1091,0,60
793512613,53,54,0.9815,1083,-0.0005,60
793566613,53,54,0.9815,1085,-0.0009,60
793621610,49,53,0.9245,1093,-0.0006,60
793677613,50,54,0.9259,1083,-0.0003,60
793732613,53,57,0.9298,1085,-0.0001,60
793786613,54,54,1,1089,-0.0005,60
793840666,53,52,1.0192,1088,-0.0009,60
793894593,54,56,0.9643,1083,-0.001,60
793948591,52,54,0.963,1086,-0.001,55
794004781,49,52,0.9423,1092,-0.001,50
794058613,53,55,0.9636,1090,-0.0009,50
794113613,52,55,0.9455,1088,-0.001,50
794167613,52,55,0.9455,1093,-0.0008,55
794221613,49,51,0.9608,1093,-0.001,55
794278615,47,50,0.94,1083,-0.0009,55
794332613,51,55,0.9273,1086,-0.0018,55
794386613,52,53,0.9811,1090,-0.0014,55
794440613,52,56,0.9286,1092,-0.0013,55
794494613,51,52,0.9808,1082,-0.0006,55
794549613,51,54,0.9444,1086,-0.0004,55
794605958,50,53,0.9434,1091,0.0001,50
794659594,54,54,1,1085,-0.0001,50
794713592,52,53,0.9811,1084,-0.0007,45
794767727,51,53,0.9623,1091,-0.001,40
794821612,53,55,0.9636,1093,-0.0012,45
794877416,53,55,0.9636,1088,-0.001,45
794931613,52,51,1.0196,1085,-0.001,45
794985613,51,51,1,1088,-0.0011,45
795040580,50,51,0.9804,1085,-0.0011,45
795094613,51,53,0.9623,1081,-0.0011,45
795148613,52,53,0.9811,1083,-0.001,45
795204613,49,49,1,1087,-0.0008,45
795258612,52,55,0.9455,1086,-0.0008,45
795313613,52,54,0.963,1082,-0.0008,45
795367620,53,58,0.9138,1088,-0.001,50
795421582,51,53,0.9623,1091,-0.0007,50
795477398,23,27,0.8519,1086,-0.0022,50
795533331,52,56,0.9286,1090,-0.0022,50
795587613,54,55,0.9818,1094,-0.0021,50
795642580,51,51,1,1084,-0.0029,50
795696613,52,53,0.9811,1082,-0.0034,50
795750612,51,53,0.9623,1087,-0.003,50
795806613,46,47,0.9787,1085,-0.003,50
795860612,54,56,0.9643,1082,-0.003,45
795915582,48,50,0.96,1084,-0.003,45
795969613,50,52,0.9615,1089,-0.0029,45
796023612,47,49,0.9592,1087,-0.0027,45
796080417,52,58,0.8966,1088,-0.0025,45
796134613,51,54,0.9444,1091,-0.0025,50
796189593,53,57,0.9298,1090,-0.0025,45
796243591,53,56,0.9464,1085,-0.0026,45
796297712,55,54,1.0185,1084,-0.0025,45
796351582,50,52,0.9615,1087,-0.0024,45
796408581,47,51,0.9216,1081,-0.0027,40
796462582,50,52,0.9615,1080,-0.0023,45
796516582,52,53,0.9811,1086,-0.0021,45
796570582,51,52,0.9808,1087,-0.0007,40
796624582,48,51,0.9412,1084,-0.0005,40
796678582,51,53,0.9623,1080,-0.0008,40
796734582,49,51,0.9608,1088,-0.0002,45
796788613,51,52,0.9808,1087,-0.0002,45
796843613,52,56,0.9286,1082,0.0002,45
796897613,50,55,0.9091,1086,0.0008,45
796951594,51,55,0.9273,1088,0.0012,50
797007613,49,53,0.9245,1081,0.0014,45
797061927,51,53,0.9623,1077,0.0014,45
797115613,50,50,1,1081,0.0012,50
797169613,49,51,0.9608,1085,0.0011,45
797223610,50,51,0.9804,1081,0.0011,50
797277613,47,51,0.9216,1077,0.0011,50
797334581,50,51,0.9804,1084,0.0011,50
797388613,49,51,0.9608,1084,0.0009,50
797442613,47,49,0.9592,1079,0.0009,45
797496610,50,52,0.9615,1080,0.0012,50
797550613,48,50,0.96,1084,0.0012,45
797606417,50,50,1,1080,0.0013,45
797661613,48,50,0.96,1074,0.0011,45
797715613,48,52,0.9231,1081,0.0009,45
797770596,49,50,0.98,1081,0.0011,45
797824656,46,53,0.8679,1077,0.0025,45
797878632,47,49,0.9592,1074,0.0027,45
797934613,50,50,1,1081,0.0019,50
797989613,50,52,0.9615,1079,0.0014,45
798043613,49,50,0.98,1076,0.001,50
798097613,49,52,0.9423,1078,0.0009,50
798151613,50,52,0.9615,1085,0.0009,50
798205613,47,47,1,1081,0.0009,50
798262613,48,48,1,1073,0.0008,50
798316613,50,51,0.9804,1078,0.0008,50
798370612,47,48,0.9792,1080,0.0008,50
798425613,49,51,0.9608,1075,0.0008,50
798479613,48,49,0.9796,1074,0.0009,50
798536594,51,53,0.9623,1087,0.0009,45
798590596,47,50,0.94,1080,0.0007,50
798645613,51,53,0.9623,1076,0.0007,50
798699613,50,51,0.9804,1082,0.0005,50
798753613,51,55,0.9273,1085,0.0002,50
798807613,49,52,0.9423,1083,0.0004,55
798864583,53,55,0.9636,1083,0.0002,55
798918583,51,52,0.9808,1085,-0.0014,50
798972583,50,50,1,1082,-0.0019,55
799027581,51,52,0.9808,1076,-0.0017,50
799081581,49,50,0.98,1078,-0.0019,50
799137581,50,50,1,1084,-0.0021,50
799191581,48,50,0.96,1079,-0.0022,50
799245581,49,51,0.9608,1077,-0.0022,50
799300587,50,51,0.9804,1083,-0.0021,50
799354596,50,52,0.9615,1087,-0.002,50
799408711,49,52,0.9423,1080,-0.002,50
799464613,52,55,0.9455,1082,-0.002,55
799519581,52,54,0.963,1089,-0.002,55
799573583,53,53,1,1086,-0.0019,55
799627583,53,54,0.9815,1082,-0.0018,55
799681583,54,53,1.0189,1082,-0.0013,55
799737585,52,51,1.0196,1085,-0.0008,55
799792582,51,51,1,1079,-0.0006,55
799846583,49,50,0.98,1078,0,50
799900583,50,52,0.9615,1088,0.0002,50
799954583,52,52,1,1089,0.0007,50
800008583,48,51,0.9412,1085,0.0013,50
800064594,51,53,0.9623,1084,0.0018,55
800118592,51,52,0.9808,1090,0.0018,55
800173291,52,54,0.963,1091,0.0019,55
800227583,52,55,0.9455,1084,0.0024,55
800281583,53,58,0.9138,1086,0.0027,50
800338585,55,54,1.0185,1093,0.0024,45
800392583,56,57,0.9825,1088,0.0024,45
800446583,20,54,0.3704,1085,0.0037,50
800500583,56,55,1.0182,1089,0.0037,45
800554583,51,51,1,1089,0.0037,40
800608583,57,57,1,1083,0.0038,45
800664583,52,54,0.963,1083,0.0036,45
800719583,50,52,0.9615,1091,0.0035,40
800773583,51,52,0.9808,1088,0.0033,40
800828307,50,52,0.9615,1084,0.0028,40
800882597,30,32,0.9375,1088,0.0022,40
800938398,53,53,1,1091,0.0024,40
800992615,56,58,0.9655,1091,0.0025,40
801048583,55,58,0.9483,1090,0.0017,35
801102584,58,61,0.9508,1098,0.0016,35
801156583,56,58,0.9655,1093,0.0016,35
801210614,55,57,0.9649,1086,0.0017,30
801266614,54,56,0.9643,1090,0.0017,30
801321583,57,56,1.0179,1092,0.0011,35
801375583,55,57,0.9649,1088,0.0008,35
801429582,57,58,0.9828,1086,0.001,35
801484581,54,57,0.9474,1094,0.0011,35
801540386,51,54,0.9444,1092,-0.0002,35
801596581,55,59,0.9322,1090,-0.0001,35
801650583,55,59,0.9322,1097,-0.0002,35
801705583,54,58,0.931,1099,-0.0003,35
801759614,57,62,0.9194,1092,-0.0005,35
801813581,56,56,1,1095,-0.0003,30
801870342,57,57,1,1096,-0.0002,35
801924581,52,57,0.9123,1089,-0.0006,40
801978615,55,58,0.9483,1087,-0.0005,40
802032615,53,56,0.9464,1091,-0.0011,40
802087581,54,57,0.9474,1094,-0.0013,45
802143387,55,57,0.9649,1088,-0.0011,45
802198614,53,57,0.9298,1089,-0.0008,45
802252614,53,56,0.9464,1096,-0.0005,50
802306583,55,59,0.9322,1092,-0.0002,50
802360581,51,57,0.8947,1090,0.0005,45
802414614,55,60,0.9167,1091,0.0014,50
802470626,54,58,0.931,1096,0.0016,50
802524614,55,58,0.9483,1090,0.0018,50
802578614,52,50,1.04,1083,0.0014,55
802632581,52,58,0.8966,1091,0.0015,60
802686583,53,56,0.9464,1091,0.0015,55
802741581,50,55,0.9091,1086,0.0015,60
802797583,52,55,0.9455,1085,0.0015,60
802852581,55,56,0.9821,1090,0.0018,65
802906581,51,56,0.9107,1089,0.0013,60
802960583,49,55,0.8909,1083,0.0006,60
803015581,52,57,0.9123,1087,0.0006,60
803071614,54,57,0.9474,1092,0.0005,60
803125583,51,55,0.9273,1086,0.0003,60
803179581,49,52,0.9423,1081,0.0003,60
803234426,52,55,0.9455,1086,0,60
803288583,47,50,0.94,1086,-0.0002,60
803343581,50,52,0.9615,1079,-0.0003,60
803399613,51,55,0.9273,1083,-0.0003,60
803455582,49,52,0.9423,1081,-0.0008,60
803509614,50,53,0.9434,1080,-0.001,60
803563594,49,55,0.8909,1079,-0.0007,60
803617615,51,56,0.9107,1087,-0.0005,60
803674582,50,53,0.9434,1084,-0.0001,60
803728614,50,53,0.9434,1080,-0.0003,65
803782614,51,55,0.9273,1086,-0.0002,60
803836583,50,53,0.9434,1088,-0.0002,65
803890583,50,51,0.9804,1082,-0.0001,65
803944596,51,53,0.9623,1075,-0.0002,60
804000583,47,50,0.94,1082,-0.0001,60
804054614,50,53,0.9434,1084,0.0003,60
804110587,46,50,0.92,1077,0.0004,60
804164699,51,55,0.9273,1083,0.0002,65
804219581,50,54,0.9259,1086,0.0002,60
804275585,49,54,0.9074,1078,-0.0003,55
804330583,49,53,0.9245,1080,-0.0006,55
804384583,50,55,0.9091,1087,-0.0002,55
804438614,53,55,0.9636,1088,-0.0002,55
804493583,54,56,0.9643,1083,-0.0006,55
804547613,50,52,0.9615,1080,-0.0008,50
804603583,48,49,0.9796,1085,-0.0011,55
804657613,48,51,0.9412,1082,-0.0014,50
804711798,48,51,0.9412,1077,-0.0016,55
804765612,48,52,0.9231,1080,-0.0015,50
804819612,48,50,0.96,1084,-0.0015,50
804876393,51,52,0.9808,1079,-0.0016,50
804930613,49,52,0.9423,1080,-0.0016,50
804984610,51,55,0.9273,1090,-0.0017,50
805038613,51,53,0.9623,1086,-0.0017,50
805092613,50,54,0.9259,1082,-0.0018,50
805148583,50,54,0.9259,1085,-0.0019,50
805204613,50,55,0.9091,1090,-0.002,50
805258613,51,53,0.9623,1082,-0.0016,50
805312582,51,51,1,1077,-0.0008,55
805366582,50,53,0.9434,1082,-0.0004,50
805420612,50,50,1,1084,0.0007,55
805474582,51,54,0.9444,1082,0.0002,55
805530806,49,53,0.9245,1079,0.0007,50
805584611,52,53,0.9811,1085,0.0005,50
805638608,48,53,0.9057,1085,0.0011,50
805692582,51,54,0.9444,1080,0.0014,50
805746612,49,47,1.0426,1082,0.0007,50
805802612,54,58,0.931,1094,0.0007,50
805856610,53,56,0.9464,1087,0.0006,55
805911582,54,59,0.9153,1087,0.0008,50
805965612,50,52,0.9615,1084,0.0008,50
806019595,52,57,0.9123,1087,0.0007,55
806073582,48,50,0.96,1082,0.0008,55
806129612,54,54,1,1078,0.001,55
806184582,51,54,0.9444,1088,0.0011,50
806238594,19,22,0.8636,1086,0.0006,55
806293291,52,54,0.963,1080,0.0011,50
806347612,53,53,1,1081,0.0014,55
806403591,51,53,0.9623,1089,0.001,50
806457582,49,52,0.9423,1085,0.001,50
806511612,53,56,0.9464,1083,0.0002,50
806567582,51,53,0.9623,1091,0,50
806621612,52,56,0.9286,1095,-0.0001,50
806676608,53,55,0.9636,1082,0.0001,50
806732582,49,53,0.9245,1081,-0.0001,50
806787580,53,54,0.9815,1088,-0.0004,50
806841582,53,56,0.9464,1082,0.0003,45
806895582,53,56,0.9464,1081,0.0002,50
806949580,51,53,0.9623,1086,0.0002,50
807005386,53,54,0.9815,1087,0,50
807059586,54,55,0.9818,1082,0,55
807113612,54,57,0.9474,1085,0,55
807167610,55,57,0.9649,1091,0,55
807221610,53,56,0.9464,1091,-0.0002,50
807275582,51,54,0.9444,1086,-0.0002,50
807331609,54,55,0.9818,1088,0.0006,50
807385593,50,50,1,1089,0.0009,55
807440582,47,52,0.9038,1087,0,55
807494612,22,24,0.9167,1077,-0.0005,60
807548612,49,56,0.875,1085,-0.0014,55
807603612,52,55,0.9455,1088,-0.0014,55
807659613,52,57,0.9123,1082,-0.0007,60
807714593,52,56,0.9286,1085,-0.0007,60
807768595,54,57,0.9474,1091,-0.0005,60
807823612,51,55,0.9273,1086,-0.0005,60
807877612,57,59,0.9661,1083,-0.0004,60
807933612,56,60,0.9333,1092,-0.0003,60
807987612,53,58,0.9138,1093,-0.0001,55
808041612,55,59,0.9322,1085,0,55
808095612,50,53,0.9434,1081,0.0001,55
808149612,52,55,0.9455,1087,0.0001,60
808203612,49,51,0.9608,1088,0.0001,60
808259612,57,62,0.9194,1086,0,60
808313612,54,56,0.9643,1082,0.0001,60
808368609,53,56,0.9464,1091,0.0001,60
808422612,51,53,0.9623,1083,-0.0001,60
808476680,53,56,0.9464,1077,-0.0005,55
808532397,53,55,0.9636,1080,0.0001,55
808587667,58,56,1.0357,1083,0.0014,60
808641612,53,55,0.9636,1079,0.0026,55
808695612,51,54,0.9444,1076,0.0025,55
808750612,53,55,0.9636,1084,0.0018,50
808804582,53,52,1.0192,1082,0.0006,50
808860612,51,54,0.9444,1076,0.0007,50
808914612,50,53,0.9434,1081,0.0005,50
808968612,54,56,0.9643,1087,0.0005,50
809023612,50,54,0.9259,1082,0.0006,50
809077612,51,55,0.9273,1078,0.0005,55
809134384,50,54,0.9259,1087,0.0005,50
809188612,53,56,0.9464,1086,0.0005,45
809244592,55,57,0.9649,1079,0.0005,45
809298594,54,59,0.9153,1085,0.0005,50
809352618,51,54,0.9444,1086,0.0005,50
809406612,53,53,1,1079,0.0007,50
809463580,55,56,0.9821,1077,0.0009,45
809517612,53,53,1,1084,0.0011,50
809571612,54,55,0.9818,1082,0.0014,45
809626612,50,53,0.9434,1076,0.0012,45
809680612,52,54,0.963,1080,0.0004,50
809737384,52,52,1,1085,0.0009,50
809791497,53,57,0.9298,1079,0.0007,50
809846580,51,54,0.9444,1080,0.0009,50
809900612,53,56,0.9464,1090,0.0019,50
809955380,54,54,1,1084,0.0012,55
810009592,54,58,0.931,1075,0.0014,55
810066634,49,53,0.9245,1083,0.0017,55
810120612,51,51,1,1082,0.0012,50
810174612,53,55,0.9636,1076,0.001,50
810228612,51,54,0.9444,1076,0.0009,50
810282612,51,53,0.9623,1084,0.0009,50
810338416,52,51,1.0196,1081,0.0008,50
810392612,51,53,0.9623,1077,0.0009,45
810446737,50,53,0.9434,1079,0.0009,45
810501609,50,51,0.9804,1085,0.0008,50
810555612,48,51,0.9412,1082,0.0006,45
810609612,51,53,0.9623,1076,0.0003,50
810666612,51,52,0.9808,1082,0.0003,50
810720771,51,54,0.9444,1083,0.0003,50
810774594,50,53,0.9434,1074,0.0001,45
810828586,51,53,0.9623,1071,-0.0004,45
810882739,52,54,0.963,1081,0.0001,50
810936612,52,55,0.9455,1081,0.0001,50
810993609,52,56,0.9286,1075,0.0003,45
811047612,52,54,0.963,1081,0.0007,45
811101612,50,53,0.9434,1085,0.0006,45
811155612,51,53,0.9623,1083,0.0003,50
811209612,53,55,0.9636,1078,0.0005,55
811265614,51,53,0.9623,1084,0.0006,50
811319612,52,53,0.9811,1083,0.0004,50
811373612,48,51,0.9412,1077,0.0005,50
811428608,52,55,0.9455,1077,0.0005,55
811482612,49,52,0.9423,1083,0.0005,55
811536908,52,59,0.8814,1091,0.0004,50
811592594,52,56,0.9286,1077,0.0002,55
811647453,51,54,0.9444,1078,0.0002,55
811701612,49,52,0.9423,1085,0.0001,50
811755612,51,55,0.9273,1082,-0.0004,50
811810612,51,54,0.9444,1078,-0.0004,50
811866614,52,55,0.9455,1088,-0.0004,55
811920612,52,53,0.9811,1083,-0.0001,50
811974612,52,52,1,1076,0.0004,55
812028612,51,53,0.9623,1075,0.0002,55
812082612,49,51,0.9608,1082,-0.0003,55
812136612,49,51,0.9608,1082,-0.0002,55
812192612,47,51,0.9216,1076,0,55
812246612,50,54,0.9259,1079,0.0003,55
812300582,49,50,0.98,1084,0.0002,55
812355925,51,58,0.8793,1088,0.0006,55
