us,Red,IR,Ratio,ambient,Vel,Accel,Notes
112628744,82,114,0.7193,891,0.0003,0.0004
112682582,85,117,0.7265,890,0.0008,0.0001
112736611,85,116,0.7328,888,0.0007,0
112791606,82,113,0.7257,890,-0.0007,-0.0001
112847584,83,118,0.7034,891,-0.0025,-0.0002
112901584,82,113,0.7257,889,0.0025,0.0006
112955585,83,113,0.7345,888,0.001,-0.0002
113009584,80,110,0.7273,891,-0.0008,-0.0002
113063584,82,113,0.7257,891,-0.0002,0.0001
113117584,79,112,0.7054,890,-0.0023,-0.0002
113174587,79,113,0.6991,888,-0.0007,0.0002
113228584,82,113,0.7257,891,0.003,0.0004
113282585,83,113,0.7345,890,0.001,-0.0002
113336584,85,114,0.7456,888,0.0012,0
113390585,83,112,0.7411,890,-0.0005,-0.0002
113446657,76,107,0.7103,897,-0.0028,-0.0002
113500582,84,110,0.7636,890,0.0059,0.001
113554686,86,115,0.7478,887,-0.0017,-0.0008
113608584,81,114,0.7105,890,-0.0042,-0.0003
113662584,84,116,0.7241,891,0.0015,0.0006
113716585,84,116,0.7241,891,0,-0.0002
113772584,85,111,0.7658,888,0.0046,0.0005
113827585,83,113,0.7345,892,-0.0035,-0.0009
113881584,83,113,0.7345,891,0,0.0004
113935585,81,114,0.7105,889,-0.0027,-0.0003
113989584,83,114,0.7281,888,0.0019,0.0005
114043585,82,111,0.7387,891,0.0012,-0.0001
114100582,86,113,0.7611,890,0.0025,0.0001
114154585,85,112,0.7589,888,-0.0002,-0.0003
114208611,83,115,0.7217,889,-0.0041,-0.0004
114262582,82,113,0.7257,891,0.0004,0.0005
114316604,84,112,0.75,891,0.0027,0.0003
114373603,83,107,0.7757,890,0.0029,0
114429582,80,112,0.7143,893,-0.0066,-0.001
114483584,85,114,0.7456,890,0.0035,0.0011
114537585,84,114,0.7368,889,-0.001,-0.0005
114591584,84,115,0.7304,890,-0.0007,0
114645584,85,116,0.7328,891,0.0003,0.0001
114702582,85,113,0.7522,890,0.0022,0.0002
114756585,83,112,0.7411,888,-0.0012,-0.0004
114810584,82,113,0.7257,891,-0.0017,-0.0001
114864584,83,113,0.7345,891,0.001,0.0003
114918585,85,114,0.7456,888,0.0012,0
114974611,83,107,0.7757,889,0.0033,0.0002
115028582,81,114,0.7105,892,-0.0072,-0.0012
115082786,84,113,0.7434,890,0.0035,0.0012
115136585,85,111,0.7658,888,0.0025,-0.0001
115190584,83,112,0.7411,889,-0.0028,-0.0006
115244584,81,111,0.7297,891,-0.0013,0.0002
115300584,89,114,0.7807,889,0.0057,0.0008
115355582,85,115,0.7391,887,-0.0046,-0.0011
115409584,82,114,0.7193,890,-0.0022,0.0003
115463584,81,116,0.6983,890,-0.0023,0
115517584,85,116,0.7328,888,0.0038,0.0007
115573387,87,117,0.7436,884,0.001,-0.0003
115628584,81,111,0.7297,891,-0.0015,-0.0003
115682582,84,112,0.75,890,0.0023,0.0004
115736597,83,110,0.7545,889,0.0005,-0.0002
115790582,82,111,0.7387,888,-0.0018,-0.0003
115844611,80,111,0.7207,891,-0.002,0
115901584,84,112,0.75,889,0.0033,0.0006
115956581,85,113,0.7522,886,0.0002,-0.0003
116010584,84,113,0.7434,890,-0.001,-0.0001
116064584,84,113,0.7434,890,0,0.0001
116119585,86,115,0.7478,887,0.0005,0.0001
116175387,83,113,0.7345,889,-0.0012,-0.0002
116230584,83,113,0.7345,892,0,0.0001
116284585,84,116,0.7241,888,-0.0012,-0.0001
116338584,84,116,0.7241,887,0,0.0001
116392585,83,113,0.7345,890,0.0012,0.0001
116446585,82,113,0.7257,891,-0.001,-0.0002
116502611,85,113,0.7522,888,0.0029,0.0004
116556582,82,111,0.7387,888,-0.0015,-0.0005
116610692,79,108,0.7315,892,-0.0008,0.0001
116664584,83,113,0.7345,890,0.0003,0.0001
116718585,83,112,0.7411,889,0.0007,0
116772585,81,109,0.7431,889,0.0002,-0.0001
116828584,80,112,0.7143,891,-0.0032,-0.0004
116883582,82,113,0.7257,890,0.0013,0.0005
116937585,83,113,0.7345,888,0.001,0
116991584,84,109,0.7706,889,0.004,0.0003
117045585,82,114,0.7193,891,-0.0057,-0.0011
117101386,82,116,0.7069,889,-0.0011,0.0004
117156582,82,115,0.713,888,0.0007,0.0002
117210585,79,111,0.7117,891,-0.0001,-0.0001
117264611,81,111,0.7297,891,0.002,0.0002
117318582,81,111,0.7297,888,0,-0.0002
117372484,81,110,0.7364,887,0.0007,0.0001
117428585,77,108,0.713,892,-0.0026,-0.0004
117482594,80,110,0.7273,890,0.0016,0.0005
117536585,81,109,0.7431,888,0.0018,0
117590585,78,107,0.729,889,-0.0016,-0.0004
117644584,78,108,0.7222,891,-0.0008,0.0001
117698584,78,108,0.7222,890,0,0.0001
117754585,80,110,0.7273,886,0.0006,0.0001
117809585,75,105,0.7143,890,-0.0014,-0.0002
117863584,78,110,0.7091,891,-0.0006,0.0001
117917584,79,111,0.7117,889,0.0003,0.0001
117971585,80,109,0.7339,888,0.0025,0.0002
118027387,77,105,0.7333,892,-0.0001,-0.0002
118081582,76,106,0.717,892,-0.0018,-0.0002
118135611,77,108,0.713,888,-0.0004,0.0002
118189609,79,106,0.7453,888,0.0036,0.0005
118243594,76,104,0.7308,891,-0.0016,-0.0006
118297584,76,107,0.7103,891,-0.0023,-0.0001
118353584,80,107,0.7477,887,0.0042,0.0007
118408585,77,104,0.7404,890,-0.0008,-0.0006
118462584,76,105,0.7238,892,-0.0018,-0.0001
118516584,78,104,0.75,890,0.0029,0.0005
118570585,80,109,0.7339,887,-0.0018,-0.0005
118624584,77,105,0.7333,889,-0.0001,0.0002
118680584,77,108,0.713,891,-0.0023,-0.0002
118735581,79,110,0.7182,888,0.0006,0.0003
118789585,79,108,0.7315,888,0.0015,0.0001
118843585,76,106,0.717,890,-0.0016,-0.0003
118897582,78,107,0.729,890,0.0013,0.0003
118953732,77,105,0.7333,888,0.0005,-0.0001
119007584,75,103,0.7282,890,-0.0006,-0.0001
119061584,76,104,0.7308,891,0.0003,0.0001
119116585,78,109,0.7156,889,-0.0017,-0.0002
